election_id,year,type,office,state,lga,ward,candidate,party,votes,registered,accredited,valid,rejected,total_votes,turnout,source_url,result_status
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Oye,,Bola Tinubu,APC,14472,,,22742,,22742,35.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Oye,,Atiku Abubakar,PDP,7143,,,22742,,22742,35.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Oye,,Peter Obi,LP,643,,,22742,,22742,35.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Oye,,Rabiu Kwankwaso,NNPP,20,,,22742,,22742,35.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Oye,,Other candidates,OTHERS,464,,,22742,,22742,35.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Abaji,,Bola Tinubu,APC,10370,,,20452,,20452,31.60,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Abaji,,Atiku Abubakar,PDP,6888,,,20452,,20452,31.60,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Abaji,,Peter Obi,LP,2874,,,20452,,20452,31.60,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Abaji,,Rabiu Kwankwaso,NNPP,104,,,20452,,20452,31.60,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Abaji,,Other candidates,OTHERS,216,,,20452,,20452,31.60,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Municipal Area Council,,Bola Tinubu,APC,29596,,,233019,,233019,31.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Municipal Area Council,,Atiku Abubakar,PDP,26407,,,233019,,233019,31.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Municipal Area Council,,Peter Obi,LP,170392,,,233019,,233019,31.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Municipal Area Council,,Rabiu Kwankwaso,NNPP,2463,,,233019,,233019,31.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Municipal Area Council,,Other candidates,OTHERS,4161,,,233019,,233019,31.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Bwari,,Bola Tinubu,APC,13156,,,94099,,94099,34.29,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Bwari,,Atiku Abubakar,PDP,10835,,,94099,,94099,34.29,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Bwari,,Peter Obi,LP,67198,,,94099,,94099,34.29,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Bwari,,Rabiu Kwankwaso,NNPP,877,,,94099,,94099,34.29,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Bwari,,Other candidates,OTHERS,2033,,,94099,,94099,34.29,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Gwagwalada,,Bola Tinubu,APC,15890,,,48182,,48182,28.54,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Gwagwalada,,Atiku Abubakar,PDP,10987,,,48182,,48182,28.54,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Gwagwalada,,Peter Obi,LP,19694,,,48182,,48182,28.54,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Gwagwalada,,Rabiu Kwankwaso,NNPP,483,,,48182,,48182,28.54,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Gwagwalada,,Other candidates,OTHERS,1128,,,48182,,48182,28.54,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kuje,,Bola Tinubu,APC,10648,,,35862,,35862,27.79,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kuje,,Atiku Abubakar,PDP,10028,,,35862,,35862,27.79,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kuje,,Peter Obi,LP,14257,,,35862,,35862,27.79,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kuje,,Rabiu Kwankwaso,NNPP,266,,,35862,,35862,27.79,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kuje,,Other candidates,OTHERS,663,,,35862,,35862,27.79,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kwali,,Bola Tinubu,APC,11242,,,28464,,28464,32.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kwali,,Atiku Abubakar,PDP,9054,,,28464,,28464,32.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kwali,,Peter Obi,LP,7302,,,28464,,28464,32.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kwali,,Rabiu Kwankwaso,NNPP,324,,,28464,,28464,32.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Federal Capital Territory,Kwali,,Other candidates,OTHERS,542,,,28464,,28464,32.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_the_Federal_Capital_Territory,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bichi,,Bola Tinubu,APC,31673,,,55049,,55049,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bichi,,Atiku Abubakar,PDP,1731,,,55049,,55049,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bichi,,Peter Obi,LP,178,,,55049,,55049,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bichi,,Rabiu Kwankwaso,NNPP,20862,,,55049,,55049,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bichi,,Other candidates,OTHERS,605,,,55049,,55049,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bunkure,,Bola Tinubu,APC,11161,,,29933,,29933,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bunkure,,Atiku Abubakar,PDP,1528,,,29933,,29933,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bunkure,,Peter Obi,LP,76,,,29933,,29933,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bunkure,,Rabiu Kwankwaso,NNPP,16759,,,29933,,29933,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Bunkure,,Other candidates,OTHERS,409,,,29933,,29933,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Kudu,,Bola Tinubu,APC,12258,,,50485,,50485,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Kudu,,Atiku Abubakar,PDP,3768,,,50485,,50485,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Kudu,,Peter Obi,LP,167,,,50485,,50485,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Kudu,,Rabiu Kwankwaso,NNPP,32925,,,50485,,50485,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Kudu,,Other candidates,OTHERS,1367,,,50485,,50485,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Tofa,,Bola Tinubu,APC,16773,,,45809,,45809,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Tofa,,Atiku Abubakar,PDP,2477,,,45809,,45809,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Tofa,,Peter Obi,LP,202,,,45809,,45809,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Tofa,,Rabiu Kwankwaso,NNPP,25072,,,45809,,45809,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Dawakin Tofa,,Other candidates,OTHERS,1285,,,45809,,45809,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Doguwa,,Bola Tinubu,APC,15424,,,32245,,32245,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Doguwa,,Atiku Abubakar,PDP,1408,,,32245,,32245,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Doguwa,,Peter Obi,LP,642,,,32245,,32245,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Doguwa,,Rabiu Kwankwaso,NNPP,14543,,,32245,,32245,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Doguwa,,Other candidates,OTHERS,228,,,32245,,32245,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garko,,Bola Tinubu,APC,8485,,,27613,,27613,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garko,,Atiku Abubakar,PDP,2067,,,27613,,27613,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garko,,Peter Obi,LP,313,,,27613,,27613,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garko,,Rabiu Kwankwaso,NNPP,15889,,,27613,,27613,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garko,,Other candidates,OTHERS,859,,,27613,,27613,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garun Malam,,Bola Tinubu,APC,8642,,,25794,,25794,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garun Malam,,Atiku Abubakar,PDP,4409,,,25794,,25794,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garun Malam,,Peter Obi,LP,160,,,25794,,25794,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garun Malam,,Rabiu Kwankwaso,NNPP,12249,,,25794,,25794,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Garun Malam,,Other candidates,OTHERS,334,,,25794,,25794,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gezawa,,Bola Tinubu,APC,9915,,,35795,,35795,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gezawa,,Atiku Abubakar,PDP,2980,,,35795,,35795,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gezawa,,Peter Obi,LP,188,,,35795,,35795,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gezawa,,Rabiu Kwankwaso,NNPP,21909,,,35795,,35795,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gezawa,,Other candidates,OTHERS,803,,,35795,,35795,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gwarzo,,Bola Tinubu,APC,20627,,,43160,,43160,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gwarzo,,Atiku Abubakar,PDP,2125,,,43160,,43160,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gwarzo,,Peter Obi,LP,70,,,43160,,43160,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gwarzo,,Rabiu Kwankwaso,NNPP,19950,,,43160,,43160,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Gwarzo,,Other candidates,OTHERS,388,,,43160,,43160,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kabo,,Bola Tinubu,APC,18767,,,37728,,37728,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kabo,,Atiku Abubakar,PDP,2463,,,37728,,37728,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kabo,,Peter Obi,LP,79,,,37728,,37728,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kabo,,Rabiu Kwankwaso,NNPP,15923,,,37728,,37728,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kabo,,Other candidates,OTHERS,496,,,37728,,37728,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kano Municipal,,Bola Tinubu,APC,10283,,,28067,,28067,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kano Municipal,,Atiku Abubakar,PDP,753,,,28067,,28067,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kano Municipal,,Peter Obi,LP,70,,,28067,,28067,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kano Municipal,,Rabiu Kwankwaso,NNPP,16331,,,28067,,28067,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kano Municipal,,Other candidates,OTHERS,211,,,28067,,28067,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Karaye,,Bola Tinubu,APC,10874,,,29921,,29921,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Karaye,,Atiku Abubakar,PDP,2132,,,29921,,29921,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Karaye,,Peter Obi,LP,134,,,29921,,29921,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Karaye,,Rabiu Kwankwaso,NNPP,16295,,,29921,,29921,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Karaye,,Other candidates,OTHERS,486,,,29921,,29921,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kibiya,,Bola Tinubu,APC,10929,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kibiya,,Atiku Abubakar,PDP,3987,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kibiya,,Peter Obi,LP,126,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kibiya,,Rabiu Kwankwaso,NNPP,20406,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kibiya,,Other candidates,OTHERS,453,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kiru,,Bola Tinubu,APC,19155,,,49399,,49399,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kiru,,Atiku Abubakar,PDP,2467,,,49399,,49399,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kiru,,Peter Obi,LP,112,,,49399,,49399,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kiru,,Rabiu Kwankwaso,NNPP,27199,,,49399,,49399,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kiru,,Other candidates,OTHERS,466,,,49399,,49399,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kumbotso,,Bola Tinubu,APC,6721,,,58988,,58988,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kumbotso,,Atiku Abubakar,PDP,5996,,,58988,,58988,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kumbotso,,Peter Obi,LP,815,,,58988,,58988,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kumbotso,,Rabiu Kwankwaso,NNPP,44474,,,58988,,58988,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kumbotso,,Other candidates,OTHERS,982,,,58988,,58988,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kunchi,,Bola Tinubu,APC,10359,,,19526,,19526,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kunchi,,Atiku Abubakar,PDP,703,,,19526,,19526,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kunchi,,Peter Obi,LP,50,,,19526,,19526,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kunchi,,Rabiu Kwankwaso,NNPP,8090,,,19526,,19526,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kunchi,,Other candidates,OTHERS,324,,,19526,,19526,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kura,,Bola Tinubu,APC,10929,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kura,,Atiku Abubakar,PDP,3987,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kura,,Peter Obi,LP,126,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kura,,Rabiu Kwankwaso,NNPP,20407,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Kura,,Other candidates,OTHERS,452,,,35901,,35901,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Makoda,,Bola Tinubu,APC,12590,,,26195,,26195,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Makoda,,Atiku Abubakar,PDP,1099,,,26195,,26195,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Makoda,,Peter Obi,LP,40,,,26195,,26195,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Makoda,,Rabiu Kwankwaso,NNPP,12247,,,26195,,26195,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Makoda,,Other candidates,OTHERS,219,,,26195,,26195,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Kano,Minjibir,,Bola Tinubu,APC,6777,,,24969,,24969,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Kano_State,verified-secondary
